case_id,case_number,is_911_call,problem,primary_offense,date,latitude,longitude,city_id,precinct_id,neighborhood_id,police_force_id,year,month,day,hour
22001,20-214189,Yes,Recover Vehicle ,MVTAM   ,20200817,44.959121,-93.259845,0,4,4,22000,2020,08,17,11
22002,20-235208,Yes,Sound of Shots Fired ,ASLT2   ,20200910,44.998585999999996,-93.287982,0,2,9,22001,2020,09,10,18
22003,20-235945,No,Check the Welfare ,FORCE   ,20200911,45.012958000000005,-93.28721800000001,0,2,9,22002,2020,09,11,16
22004,20-236887,Yes,Check the Welfare ,CIC     ,20200912,44.96706,-93.280839,0,1,18,22003,2020,09,12,20
22005,20-237709,Yes,Disturbance ,ASLT5   ,20200913,44.963381,-93.242506,0,4,7,22004,2020,09,13,20
22006,20-238542,No,Suspicious Vehicle ,OBSTRU  ,20200914,44.975433,-93.273422,0,1,1,22005,2020,09,14,18
22007,20-139099,Yes,Assault in Progress ,ASLT5   ,20200524,44.979156,-93.285391,0,1,51,22006,2020,05,24,6
22008,20-160941,No,Assault in Progress ,ASLT5   ,20200615,44.979874,-93.283902,0,1,51,22007,2020,06,15,20
22009,20-184204,Yes,Disturbance ,BURGB   ,20200714,44.948368,-93.25059300000001,0,4,13,22008,2020,07,14,2
22010,20-199371,Yes,Emotionally Disturb Person ,ASLT4   ,20200731,44.989556,-93.29092,0,2,2,22009,2020,07,31,12
22011,20-207174,Yes,Suspicious Vehicle ,DAMPRP  ,20200809,44.981648,-93.273116,0,1,1,22010,2020,08,09,2
22012,20-209526,Yes,Domestic Abuse-In Progress ,ASLT4   ,20200811,44.952844,-93.281322,0,5,45,22011,2020,08,11,21
22013,20-211974,Yes,Sound of Shots Fired ,STOLMV  ,20200814,44.959123,-93.287389,0,5,45,22012,2020,08,14,18
22014,20-222411,Yes,Burglary Biz - In Progress ,ASLT3   ,20200826,44.977166,-93.26831700000001,0,1,1,22013,2020,08,26,19
22015,20-223026,Yes,Burglary Business - Report ,BURGB   ,20200827,44.976808,-93.276431,0,1,1,22014,2020,08,27,11
22016,14-355606,No,Suspicious Person ,OBSTRU,20141006,44.971539,-93.276738,0,1,18,22015,2014,10,06,22
22017,14-367366,No,Suspicious Person ,DISCON,20141015,44.979186999999996,-93.27310899999999,0,1,1,22016,2014,10,15,23
22018,14-378776,Yes,Unwanted Person ,OBSTRU,20141024,44.93954,-93.277271,0,5,16,22017,2014,10,24,20
22019,14-380547,No,Suspicious Person ,DISCON,20141026,44.979626,-93.272499,0,1,1,22018,2014,10,26,1
22020,14-389794,No,Burglary Dwlng In Progress ,OBSTRU,20141102,44.951081,-93.234724,0,4,46,22019,2014,11,02,18
22021,14-403759,No,Assault in Progress ,ASLT5,20141114,44.979986,-93.274284,0,1,1,22020,2014,11,14,20
22022,14-412725,No,Miscellaneous ,FORCE,20141122,44.978407000000004,-93.278819,0,1,1,22021,2014,11,22,21
22023,14-429446,No,Fight ,DISCON,20141208,44.981654999999996,-93.271963,0,1,1,22022,2014,12,08,2
22024,14-457466,No,Suspicious Person ,DISCON,20141231,44.979626,-93.272499,0,1,1,22023,2014,12,31,22
22025,15-000401,Yes,Assault in Progress ,CSCREG,20150101,44.959194000000004,-93.277198,0,5,45,22024,2015,01,01,4
22026,15-035383,No,Officer Needs Help ,NARC,20150130,44.997857,-93.308208,0,2,31,22025,2015,01,30,18
22027,15-064101,Yes,Domestic ,WT,20150223,45.014049,-93.26155899999999,0,3,37,22026,2015,02,23,21
22028,20-057003,Yes,Poss Personal Injury Acc ,DWIDRE  ,20200303,44.962703000000005,-93.29092,0,5,33,22027,2020,03,03,3
22029,20-069250,No,Disturbance ,ASLT5   ,20200314,44.979626,-93.272499,0,1,1,22028,2020,03,14,23
22030,20-074645,No,Disturbance ,DISCON  ,20200320,44.975433,-93.273422,0,1,1,22029,2020,03,20,17
22031,20-078884,Yes,Domestic ,ASLT4   ,20200325,45.013484000000005,-93.304704,0,2,17,22030,2020,03,25,16
22032,20-089445,Yes,Domestic Abuse-In Progress ,MALPUN  ,20200405,45.017736,-93.30572099999999,0,2,17,22031,2020,04,05,19
22033,20-092772,No,Suspicious Person ,FORCE   ,20200408,44.977957,-93.263949,0,1,1,22032,2020,04,08,22
22034,20-110166,Yes,Fire-Report Only ,DASLT5  ,20200426,44.904327,-93.26264499999999,0,4,72,22033,2020,04,26,21
22035,20-120833,No,Emotionally Disturb Person ,OBSTRU  ,20200506,44.989737,-93.244889,0,3,36,22034,2020,05,06,22
22036,20-134708,No,High Risk Warrant Entry ,FINFO   ,20200520,45.011439,-93.31015,0,2,12,22035,2020,05,20,15
22037,10-199474,Yes,Unknown Trouble ,OBSTRU,20100707,44.993876,-93.2499,0,3,52,22036,2010,07,07,1
22038,10-222670,No,Animal Call ,ASLT2,20100726,44.928728,-93.255558,0,4,35,22037,2010,07,26,0
22039,10-231250,Yes,Forgery in Progress ,FORG,20100802,44.981654999999996,-93.271963,0,1,1,22038,2010,08,02,2
22040,10-239035,Yes,Sound of Shots Fired ,DISWEA,20100808,45.032438,-93.297066,0,2,21,22039,2010,08,08,14
22041,10-246751,Yes,Fight ,OBSTRU,20100815,44.974813,-93.278693,0,1,1,22040,2010,08,15,0
22042,10-257367,No,Suspicious Person ,FORCE,20100824,45.020328000000006,-93.291184,0,2,58,22041,2010,08,24,1
22043,10-277706,No,Suspicious Person ,DWI,20100910,44.948369,-93.239479,0,4,13,22042,2010,09,10,2
22044,10-280141,No,Suspicious Person ,POBSTR,20100912,44.980781,-93.27429599999999,0,1,1,22043,2010,09,12,1
22045,10-292016,Yes,Suspicious Person ,VDNCO,20100922,44.999685,-93.287989,0,2,9,22044,2010,09,22,21
22046,10-295934,No,Drunk/Intoxicated Person ,DISCON,20100926,44.973564,-93.260302,0,1,44,22045,2010,09,26,13
22047,10-306020,No,Suspicious Vehicle ,THREAT,20101006,45.010545,-93.263114,0,3,28,22046,2010,10,06,1
22048,10-324144,No,Fight ,DISCON,20101023,44.981648,-93.273116,0,1,1,22047,2010,10,23,2
22049,20-142257,Yes,Miscellaneous ,ASLT4   ,20200527,44.947024,-93.233278,0,4,46,22048,2020,05,27,11
22050,20-146953,No,Shooting ,ASLT2   ,20200530,44.948364,-93.255682,0,4,27,22049,2020,05,30,22
22051,20-255347,Yes,Assault Report Only ,ASLT2   ,20201003,45.009995,-93.255546,0,3,37,22050,2020,10,03,19
22052,20-258175,Yes,Unknown Trouble ,CIC     ,20201006,45.011962,-93.276558,0,2,9,22051,2020,10,06,23
22053,20-258516,Yes,Check the Welfare ,CIC     ,20201007,45.008959999999995,-93.283408,0,2,9,22052,2020,10,07,12
22054,20-260952,No,Down Outside-One ,FORCE   ,20201010,44.982642999999996,-93.244437,0,3,36,22053,2020,10,10,0
22055,20-261055,No,Disturbance ,DISWEA  ,20201010,44.981648,-93.273116,0,1,1,22054,2020,10,10,2
22056,20-261891,No,Traffic Law Enforcement ,PFARM   ,20201011,44.974801,-93.2766,0,1,1,22055,2020,10,11,3
22057,20-060129,Yes,Drunk/Intoxicated Person ,TRSPAS  ,20200306,44.972788,-93.27830300000001,0,1,1,22056,2020,03,06,1
22058,20-074987,Yes,Neighbor Trouble ,CIC     ,20200321,44.952844,-93.281322,0,5,45,22057,2020,03,21,0
22059,20-081287,Yes,Emotionally Disturb Person ,CIC     ,20200327,44.986734999999996,-93.214996,0,3,61,22058,2020,03,27,22
22060,20-109510,No,Suspicious Person ,FLEEFT  ,20200426,44.977486999999996,-93.247742,0,1,25,22059,2020,04,26,1
22061,20-117652,No,Traffic Law Enforcement ,FLEEFT  ,20200503,44.970168,-93.250304,0,1,6,22060,2020,05,03,22
22062,20-133391,Yes,Emotionally Disturb Person ,CIC     ,20200519,44.947483,-93.281362,0,5,16,22061,2020,05,19,12
22063,20-137573,Yes,Check the Welfare ,CIC     ,20200522,44.910385999999995,-93.301614,0,5,54,22062,2020,05,22,21
22064,20-142310,No,Domestic Abuse-In Progress ,DASTR   ,20200527,45.02125,-93.29308,0,2,17,22063,2020,05,27,12
22065,20-149600,No,Suspicious Vehicle ,WEAP    ,20200601,44.957369,-93.232263,0,4,7,22064,2020,06,01,23
22066,10-316584,No,Chase on Foot ,NARC,20101015,44.991192,-93.298199,0,2,2,22065,2010,10,15,19
22067,10-325851,Yes,Domestic Abuse-In Progress ,OBSTRU,20101025,45.006896999999995,-93.303157,0,2,12,22066,2010,10,25,4
22068,10-339169,No,Disturbance ,ASLTMP,20101107,44.980781,-93.27429599999999,0,1,1,22067,2010,11,07,1
22069,10-345158,Yes,Person with a Gun ,DISCON,20101113,44.986237,-93.279927,0,1,51,22068,2010,11,13,2
22070,10-346752,No,Assist EMS Personnel ,DISCON,20101115,44.980065,-93.271883,0,1,1,22069,2010,11,15,1
22071,10-358787,Yes,Robbery of Person ,ROBPAG,20101128,44.965672999999995,-93.26090699999999,0,4,44,22070,2010,11,28,20
22072,10-382545,No,Traffic Law Enforcement ,OBSTRU,20101227,45.010519,-93.30569799999999,0,2,12,22071,2010,12,27,0
22073,11-004996,No,Suspicious Person ,ASLT4,20110106,44.97606,-93.274885,0,1,1,22072,2011,01,06,11
22074,11-006737,No,Suspicious Person ,ROBPAG,20110108,44.994685,-93.30445300000001,0,2,31,22073,2011,01,08,1
22075,11-015241,Yes,Domestic Abuse-In Progress ,DOMEN,20110117,45.014062,-93.29685,0,2,17,22074,2011,01,17,22
22076,11-019117,No,Suspicious Person ,OBSTRU,20110121,44.93595,-93.27209599999999,0,4,8,22075,2011,01,21,22
22077,11-022734,No,Suspicious Vehicle ,FLEE,20110125,44.96332,-93.272759,0,5,39,22076,2011,01,25,21
22078,14-100927,No,Emotionally Disturb Person ,CIC,20140330,44.972467,-93.222619,0,3,23,22077,2014,03,30,0
22079,14-115700,Yes,Domestic Abuse-In Progress ,DASLT5,20140410,44.92964,-93.25998100000001,0,4,35,22078,2014,04,10,19
22080,14-125174,No,Suspicious Vehicle ,WEAP,20140417,45.013188,-93.300015,0,2,17,22079,2014,04,17,22
22081,14-137746,No,Theft ,NARC,20140427,44.948347,-93.278808,0,5,16,22080,2014,04,27,19
22082,14-145623,No,Fight ,FORCE,20140504,44.980833000000004,-93.27195999999999,0,1,1,22081,2014,05,04,1
22083,14-146841,Yes,Robbery of Person ,ROBPAG,20140505,44.978794,-93.276326,0,1,1,22082,2014,05,05,2
22084,14-150228,No,Chase on Foot ,NARC,20140507,45.014035,-93.29306600000001,0,2,17,22083,2014,05,07,16
22085,14-151660,Yes,Down Outside-One ,NARC,20140508,45.024088,-93.308973,0,2,38,22084,2014,05,08,19
22086,14-163979,Yes,Fight ,DISCON,20140518,44.949205,-93.288093,0,5,33,22085,2014,05,18,1
22087,14-181482,No,Suspicious Vehicle ,NARC,20140530,44.956432,-93.285504,0,5,45,22086,2014,05,30,20
22088,14-189029,No,Fight ,DISCON,20140605,44.981648,-93.273116,0,1,1,22087,2014,06,05,2
22089,14-196564,No,Motor Vehicle Chase ,RECVEH,20140610,45.002777,-93.301907,0,2,12,22088,2014,06,10,18
22090,19-345995,Yes,Disturbance ,ASLT5   ,20191120,45.011439,-93.31015,0,2,12,22089,2019,11,20,12
22091,19-360329,Yes,Emotionally Disturb Person ,ASLT4   ,20191206,44.90175,-93.222291,0,4,32,22090,2019,12,06,15
22092,19-361795,No,Fight ,ASLT2   ,20191208,44.98734,-93.258263,0,3,43,22091,2019,12,08,1
22093,19-373650,Yes,Stabbing ,ASLT2   ,20191222,45.023183,-93.30959,0,2,38,22092,2019,12,22,1
22094,19-375167,Yes,Assault in Progress ,CIC     ,20191223,44.950047999999995,-93.288088,0,5,45,22093,2019,12,23,23
22095,20-001550,Yes,Customer Trouble ,ASLT4   ,20200102,44.947483,-93.281362,0,5,16,22094,2020,01,02,18
22096,20-008908,No,Suspicious Vehicle ,R&C     ,20200110,44.932289000000004,-93.247974,0,4,35,22095,2020,01,10,22
22097,20-013478,No,High Risk Warrant Entry ,OBSTRU  ,20200116,45.002031,-93.284933,0,2,9,22096,2020,01,16,11
22098,18-345412,No,Officer Needs Help ,ASLT2   ,20181014,44.999128999999996,-93.28411700000001,0,2,9,22097,2018,10,14,2
22099,18-349175,Yes,Forgery Report ,FNARP   ,20181017,44.948362,-93.29255400000001,0,5,11,22098,2018,10,17,20
22100,18-352965,No,Property Damage Accident ,WT      ,20181021,45.006896999999995,-93.303157,0,2,12,22099,2018,10,21,3
22101,18-368767,Yes,Domestic Abuse-In Progress ,RESIST  ,20181103,44.958215,-93.26641,0,4,40,22100,2018,11,03,23
22102,18-371678,Yes,Domestic Abuse-In Progress ,FORCE   ,20181106,45.014148999999996,-93.312066,0,2,38,22101,2018,11,06,22
22103,18-389302,No,Disturbance ,DISCON  ,20181125,44.981654999999996,-93.271963,0,1,1,22102,2018,11,25,2
22104,18-409252,No,Fight ,DISCON  ,20181215,44.974179,-93.228695,0,3,81,22103,2018,12,15,0
22105,18-416105,Yes,Unwanted Person ,DAMPRP  ,20181221,44.985314,-93.23374799999999,0,3,36,22104,2018,12,21,20
22106,18-417311,No,Disturbance ,FORCE   ,20181223,44.979986,-93.274284,0,1,1,22105,2018,12,23,1
22107,17-167799,Yes,Emotionally Disturb Person ,CIC,20170509,45.005937,-93.250047,0,3,22,22106,2017,05,09,0
22108,17-185226,Yes,Down Outside-One ,WT,20170521,44.956437,-93.288038,0,5,45,22107,2017,05,21,17
22109,17-199029,No,Suspicious Person ,FLEEFT,20170531,44.975433,-93.273422,0,1,1,22108,2017,05,31,13
22110,17-213015,No,Transportation ,ASLT5,20170609,44.951946,-93.262636,0,4,40,22109,2017,06,09,18
22111,17-218836,Yes,Null,CIC,20170613,44.973661,-93.227903,0,3,81,22110,2017,06,13,20
22112,17-255808,No,Disturbance ,DISCON,20170709,44.981648,-93.273116,0,1,1,22111,2017,07,09,2
22113,17-287737,Yes,Domestic ,ASLT5,20170730,44.991498,-93.300071,0,2,2,22112,2017,07,30,22
22114,17-297479,Yes,Damage Property-In Progress,NARC,20170806,44.979986,-93.274284,0,1,1,22113,2017,08,06,23
22115,17-307853,Yes,Attempt Pick-Up ,WT,20170814,45.035449,-93.311376,0,2,60,22114,2017,08,14,18
22116,17-328975,Yes,Stabbing ,OBSTRU,20170829,44.983363,-93.301979,0,2,29,22115,2017,08,29,19
22117,17-346662,Yes,Fight ,DISWEA,20170910,44.954646000000004,-93.246091,0,4,13,22116,2017,09,10,19
22118,17-384164,No,Suspicious Person ,OBSTRU,20171005,45.007739,-93.292415,0,2,9,22117,2017,10,05,20
22119,18-343223,Yes,Damage Property-In Progress,ASLT4   ,20181012,44.977191999999995,-93.28158499999999,0,1,51,22118,2018,10,12,3
22120,18-349775,Yes,Theft ,ASLT4   ,20181018,44.997857,-93.308208,0,2,31,22119,2018,10,18,12
22121,18-360916,No,Fight ,FORCE   ,20181028,44.976808,-93.276431,0,1,1,22120,2018,10,28,2
22122,18-367511,Yes,Unknown Trouble ,HLTWEL  ,20181102,44.976944,-93.27819699999999,0,1,1,22121,2018,11,02,21
22123,18-368767,Yes,Domestic Abuse-In Progress ,RESIST  ,20181103,44.958215,-93.26641,0,4,40,22122,2018,11,03,23
22124,18-372379,No,Officer Needs Help ,ASLT4   ,20181107,44.983364,-93.298197,0,2,29,22123,2018,11,07,15
22125,18-378499,Yes,Emotionally Disturb Person ,CIC     ,20181113,44.976501,-93.255937,0,1,25,22124,2018,11,13,18
22126,18-380457,Yes,Robbery of Biz In Progress ,ASLT5   ,20181115,44.976808,-93.276431,0,1,1,22125,2018,11,15,16
22127,11-025582,No,Miscellaneous ,OBSTRU,20110128,44.98338,-93.299432,0,2,29,22126,2011,01,28,13
22128,11-037717,Yes,Unwanted Person ,OBSTRU,20110210,44.959579999999995,-93.256162,0,4,5,22127,2011,02,10,0
22129,11-040866,Yes,Domestic Abuse-In Progress ,CBYMIN,20110213,44.94795,-93.242322,0,4,10,22128,2011,02,13,1
22130,11-048155,Yes,Disturbance ,ASLT4,20110220,44.942269,-93.270222,0,4,8,22129,2011,02,20,3
22131,11-054031,No,Suspicious Person ,THREAT,20110226,44.979626,-93.272499,0,1,1,22130,2011,02,26,23
22132,11-065595,No,Fight ,ASLT4,20110311,44.980833000000004,-93.27195999999999,0,1,1,22131,2011,03,11,2
22133,11-069419,Yes,Domestic Abuse-In Progress ,BURGD,20110315,45.027559000000004,-93.288715,0,2,21,22132,2011,03,15,1
22134,11-073786,Yes,Unwanted Person ,DAMPRP,20110319,44.997661,-93.261241,0,3,14,22133,2011,03,19,2
22135,11-074767,No,Fight ,OBSTRU,20110320,44.980833000000004,-93.27195999999999,0,1,1,22134,2011,03,20,1
22136,11-078901,No,Suspicious Person ,DISCON,20110324,44.976808,-93.276431,0,1,1,22135,2011,03,24,17
22137,11-083124,No,Suspicious Person ,NARC,20110328,44.941347,-93.27727900000001,0,5,16,22136,2011,03,28,23
22138,11-085059,Yes,Fight ,DISCON,20110330,44.964078,-93.277815,0,5,39,22137,2011,03,30,20
22139,15-211241,No,Fight ,FORCE,20150610,44.969762,-93.274999,0,1,18,22138,2015,06,10,11
22140,15-217204,No,Fight ,FLEEFT,20150614,44.979626,-93.272499,0,1,1,22139,2015,06,14,2
22141,15-219395,No,Suspicious Vehicle ,DISARM,20150615,44.95373,-93.25563199999999,0,4,4,22140,2015,06,15,20
22142,15-235728,No,Motor Vehicle Chase ,FLEE,20150626,45.023963,-93.29248,0,2,58,22141,2015,06,26,21
22143,15-247551,No,Suspicious Person ,DISCON,20150705,44.981648,-93.273116,0,1,1,22142,2015,07,05,1
22144,15-260612,Yes,Unwanted Person ,HLTWEL,20150714,44.975433,-93.273422,0,1,1,22143,2015,07,14,15
22145,15-277534,Yes,Damage Property-In Progress,DAMPRP,20150725,45.034393,-93.297046,0,2,21,22144,2015,07,25,23
22146,15-303545,No,Suspicious Person ,ASLT2,20150813,44.978339,-93.27106500000001,0,1,1,22145,2015,08,13,1
22147,15-316447,No,Suspicious Person ,CURFEW,20150822,44.98081,-93.259842,0,1,1,22146,2015,08,22,1
22148,15-344461,No,Suspicious Person ,ASLT4,20150912,44.949255,-93.296363,0,5,33,22147,2015,09,12,0
22149,15-360285,Yes,Emotionally Disturb Person ,CIC,20150924,44.967757,-93.239211,0,1,6,22148,2015,09,24,23
22150,15-381306,No,Disturbance ,DISCON,20151011,44.979968,-93.273166,0,1,1,22149,2015,10,11,2
22151,14-299179,No,Suspicious Person ,OBSTRU,20140823,44.960901,-93.272114,0,5,45,22150,2014,08,23,22
22152,14-318172,No,Assist EMS Personnel ,OBSTRU,20140907,44.975786,-93.279477,0,1,1,22151,2014,09,07,2
22153,14-319297,Yes,Unknown Trouble ,OBSTRU,20140908,45.036064,-93.30660300000001,0,2,21,22152,2014,09,08,4
22154,14-326221,Yes,Person with a Weapon ,ASLT4,20140913,44.964238,-93.268909,0,4,5,22153,2014,09,13,21
22155,14-332014,Yes,Suspicious Vehicle ,FLEE,20140918,44.926919,-93.223694,0,4,53,22154,2014,09,18,18
22156,20-153942,No,Suspicious Person ,DAMMV   ,20200606,44.978019,-93.277025,0,1,1,22155,2020,06,06,19
22157,20-174463,Yes,Audible Alarm ,CURFEW  ,20200702,44.912807,-93.283801,0,5,62,22156,2020,07,02,1
22158,20-180663,Yes,Damage Property-In Progress,DAMPRP  ,20200709,44.975539000000005,-93.278518,0,1,1,22157,2020,07,09,16
22159,20-211572,No,Officer Needs Help ,DAMMV   ,20200814,44.941357,-93.253085,0,4,27,22158,2020,08,14,7
22160,20-222411,Yes,Burglary Biz - In Progress ,ASLT3   ,20200826,44.977166,-93.26831700000001,0,1,1,22159,2020,08,26,19
22161,20-226435,Yes,Burglary Business - Report ,BURGB   ,20200831,44.978339,-93.27106500000001,0,1,1,22160,2020,08,31,11
22162,20-233843,No,Suspicious Vehicle ,ASLT2   ,20200909,44.973084,-93.24771899999999,0,1,6,22161,2020,09,09,2
22163,19-000237,Yes,Domestic Abuse-In Progress ,ASLT4   ,20190101,44.952843,-93.279659,0,5,45,22162,2019,01,01,2
22164,19-013080,Yes,Theft ,THEFT   ,20190114,44.98431,-93.279496,0,1,51,22163,2019,01,14,7
22165,19-019001,Yes,Unknown Trouble ,CIC     ,20190119,44.947452,-93.258847,0,4,27,22164,2019,01,19,23
22166,19-025547,Yes,Domestic ,DASLT5  ,20190126,44.95646,-93.24596600000001,0,4,13,22165,2019,01,26,22
22167,19-041101,No,Suspicious Person ,OBSTRU  ,20190212,44.975633,-93.272376,0,1,1,22166,2019,02,12,8
22168,19-054242,No,Slumper w/Fire ,DWIREF  ,20190224,44.999101,-93.277534,0,2,2,22167,2019,02,24,22
22169,19-068897,Yes,Person with a Gun ,INFO    ,20190311,44.998699,-93.237799,0,3,78,22168,2019,03,11,0
22170,19-083237,Yes,Domestic Abuse-In Progress ,DASLT5  ,20190324,44.999272,-93.298146,0,2,12,22169,2019,03,24,1
22171,19-187480,Yes,Assault in Progress ,DAMMV   ,20190628,44.995943,-93.247639,0,3,36,22170,2019,06,28,11
22172,19-195597,Yes,Officer Needs Help ,ASLT4   ,20190705,44.948364,-93.290013,0,5,11,22171,2019,07,05,1
22173,19-198043,No,Motor Vehicle Chase ,DASLT2  ,20190707,45.034422,-93.313654,0,2,60,22172,2019,07,07,4
22174,19-205735,No,Null,WT      ,20190713,44.968423,-93.259677,0,1,44,22173,2019,07,13,19
22175,19-214447,Yes,Drunk/Intoxicated Person ,CIC     ,20190721,44.979186999999996,-93.27310899999999,0,1,1,22174,2019,07,21,0
22176,19-242086,Yes,Burglary Dwlng In Progress ,BURGD   ,20190813,44.961831,-93.299587,0,5,56,22175,2019,08,13,18
22177,19-247251,No,Officer Needs Help ,ASLT4   ,20190818,44.980808,-93.27314100000001,0,1,1,22176,2019,08,18,1
22178,19-255444,No,Disturbance ,DISCON  ,20190825,44.980808,-93.27314100000001,0,1,1,22177,2019,08,25,2
22179,19-255906,No,Person with a Gun ,WEAP    ,20190825,45.023990999999995,-93.29626999999999,0,2,17,22178,2019,08,25,16
22180,16-427183,No,Fight ,FORCE,20161127,44.949609,-93.29827399999999,0,5,33,22179,2016,11,27,2
22181,16-440349,No,Assist Fire Personnel ,CIC,20161208,45.043927000000004,-93.30234200000001,0,2,19,22180,2016,12,08,7
22182,16-452647,No,Suspicious Person ,DISCON,20161218,44.971782,-93.257126,0,1,44,22181,2016,12,18,12
22183,16-466122,No,Assist Other Agency ,FORCE,20161229,44.967045,-93.27933,0,1,18,22182,2016,12,29,21
22184,17-006301,Yes,Unknown Trouble ,ASLT2,20170106,44.956432,-93.285504,0,5,45,22183,2017,01,06,3
22185,17-020279,No,Fight ,OBSTRU,20170118,44.978019,-93.277025,0,1,1,22184,2017,01,18,3
22186,17-031893,No,Assault in Progress ,ROBPER,20170127,44.977764,-93.265034,0,1,1,22185,2017,01,27,18
22187,17-037404,Yes,Down Outside-One w/Fire ,ASLT4,20170201,44.962973,-93.287968,0,5,39,22186,2017,02,01,15
22188,17-047104,Yes,Unknown Trouble ,DASTR,20170209,45.000862,-93.284942,0,2,9,22187,2017,02,09,13
22189,17-073036,Yes,Unknown Trouble ,OBSTRU,20170301,44.963971,-93.23853299999999,0,4,6,22188,2017,03,01,2
22190,17-099135,No,Suspicious Person ,ASLT4,20170320,44.963446999999995,-93.279333,0,5,39,22189,2017,03,20,22
22191,17-105038,No,Suspicious Person ,OBSTRU,20170325,44.960901,-93.272114,0,5,45,22190,2017,03,25,3
22192,18-401088,No,Overdose-Accidental ,ARSON   ,20181207,44.986729,-93.25305300000001,0,3,36,22191,2018,12,07,1
22193,18-404040,No,Disturbance ,ASLT5   ,20181210,45.009939,-93.252455,0,3,37,22192,2018,12,10,9
22194,18-418609,Yes,Fight ,FORCE   ,20181224,44.955998,-93.24735600000001,0,4,13,22193,2018,12,24,19
22195,19-005527,Yes,Check the Welfare ,FORCE   ,20190106,44.910678000000004,-93.25689399999999,0,4,74,22194,2019,01,06,14
22196,19-006367,Yes,Domestic Abuse-In Progress ,FORCE   ,20190107,44.951938,-93.267081,0,4,40,22195,2019,01,07,13
22197,19-014808,No,Disturbance ,DISCON  ,20190115,44.980065,-93.271883,0,1,1,22196,2019,01,15,21
22198,19-031504,Yes,Crim Sex Conduct ,DASTR   ,20190202,44.979124,-93.266665,0,1,1,22197,2019,02,02,1
22199,19-040749,Yes,Unwanted Person ,ASLT4   ,20190211,44.948356,-93.277303,0,5,16,22198,2019,02,11,19
22200,19-078654,No,Suspicious Person ,PSSFIR  ,20190319,44.948839,-93.26140500000001,0,4,4,22199,2019,03,19,23
22201,16-275988,No,Bait Vehicle Auto Theft ,BURGTL,20160730,45.021268,-93.295604,0,2,17,22200,2016,07,30,4
22202,16-276446,Yes,Unwanted Person ,ASLT5,20160730,44.970771,-93.24780600000001,0,1,6,22201,2016,07,30,16
22203,16-304009,No,Assist Other Agency ,AOA,20160820,44.893498,-93.318822,0,5,70,22202,2016,08,20,3
22204,16-306182,No,Suspicious Person ,FORCE,20160822,44.981648,-93.273116,0,1,1,22203,2016,08,22,6
